Gender,Age,Height,Weight,family_history_with_overweight,CH2O,FAF,Obesity
1,23,1.78,116.16,1,2,1,1
1,22,1.79,88.6,1,3,2,1
0,21,1.72,78.97,1,2,1,1
1,18,1.78,109.98,1,2,0,1
1,24,1.78,118.74,1,2,1,1
1,23,1.75,119.44,1,3,2,1
0,21,1.92,129.97,1,1,2,1
1,26,1.77,114.14,1,3,2,1
0,26,1.72,104.93,1,1,0,1
1,32,1.75,118.24,1,3,1,1
1,24,1.75,112.43,1,3,2,1
1,23,1.76,95.29,1,2,3,1
0,20,1.82,133.95,1,3,2,1
0,22,1.66,82.25,1,2,3,1
1,26,1.77,117.4,1,2,1,1
0,26,1.64,106.69,1,3,0,1
1,27,1.75,119.05,1,3,2,1
0,23,1.7,114.13,1,2,0,1
0,21,1.76,128.15,1,3,1,1
0,23,1.6,82,1,1,0,1
0,20,1.77,128.15,1,2,1,1
1,30,1.82,120.7,1,2,2,1
1,23,1.8,96.19,1,3,2,1
1,24,1.61,112,1,2,0,1
1,24,1.77,120,1,3,1,1
1,18,1.74,108,1,2,1,1
1,19,1.66,95,1,2,2,1
1,23,1.88,121.74,1,2,1,1
1,21,1.66,104.59,1,1,1,1
1,27,1.75,119.43,1,2,1,1
0,26,1.59,110.17,1,2,0,1
1,19,1.79,108.31,1,3,1,1
1,23,1.66,121.46,1,2,1,1
0,26,1.59,110.8,1,3,0,1
1,28,1.76,120.9,1,2,1,1
0,26,1.59,110.92,1,3,0,1
1,34,1.74,107.01,1,3,1,1
1,31,1.79,118.17,1,2,2,1
1,25,1.81,118.42,1,3,1,1
1,26,1.77,117.76,1,2,2,1
0,19,1.73,132.58,1,2,2,1
1,30,1.76,112.44,1,2,0,1
0,20,1.81,154.62,1,2,2,1
1,26,1.86,121.24,1,3,1,1
1,18,1.7,97,1,3,3,1
0,37,1.56,77.05,1,2,0,1
0,23,1.74,133.62,1,3,1,1
1,24,1.84,105.04,1,3,0,1
1,31,1.76,118.67,1,3,1,1
0,18,1.77,86.08,1,3,1,1
1,31,1.8,120.55,1,2,1,1
1,24,1.7,98.57,1,1,2,1
0,18,1.6,80,1,1,0,1
1,37,1.75,118.28,1,2,1,1
1,22,1.69,75,1,3,0,1
0,38,1.53,75,1,2,2,1
1,31,1.77,118.33,1,2,1,1
0,20,1.68,124.1,1,1,0,1
0,30,1.5,79,1,1,0,1
1,28,1.77,113.24,1,2,1,1
1,25,1.85,121.86,1,2,1,1
1,32,1.78,120.15,1,2,1,1
1,24,1.77,113.08,1,2,1,1
1,31,1.76,118.27,1,2,1,1
1,22,1.88,121.28,1,2,2,1
1,28,1.75,117.75,1,2,2,1
0,18,1.79,154.62,1,2,2,1
1,23,1.78,120.99,1,2,1,1
0,18,1.62,82.4,1,2,0,1
1,22,1.68,122.61,1,1,0,1
1,28,1.85,112.74,1,2,1,1
1,21,1.84,105.04,1,2,0,1
1,31,1.91,129.87,1,2,1,1
1,27,1.82,118.33,1,3,1,1
1,26,1.75,106.42,1,1,2,1
0,26,1.63,104.93,1,3,0,1
0,21,1.69,121.84,1,1,1,1
0,21,1.77,133.95,1,2,1,1
0,22,1.74,133.85,1,3,1,1
1,32,1.78,120.75,1,2,2,1
0,41,1.56,80,1,2,0,1
0,24,1.61,84.69,1,1,2,1
0,26,1.62,102.52,1,1,0,1
0,24,1.62,84,1,3,1,1
0,24,1.66,112.44,1,2,0,1
0,21,1.75,133.57,1,3,1,1
0,21,1.65,88,1,2,1,1
0,26,1.63,110.93,1,2,1,1
1,23,1.65,90,1,3,0,1
1,21,1.78,108,1,3,1,1
1,26,1.62,104.93,1,2,2,1
1,31,1.71,102.56,1,1,1,1
0,23,1.62,82.85,1,1,1,1
1,34,1.88,103.25,1,1,1,1
0,18,1.6,85,1,3,1,1
1,25,1.83,120.86,1,2,1,1
0,25,1.5,78,1,2,0,1
1,29,1.75,120.81,1,2,1,1
0,19,1.8,152.57,1,3,2,1
0,19,1.72,133.49,1,3,2,1
1,31,1.79,120.6,1,2,0,1
1,27,1.77,114.13,1,2,1,1
0,26,1.63,104.74,1,2,0,1
0,18,1.74,82,1,2,0,1
0,26,1.68,104.75,1,3,0,1
0,22,1.73,133.17,1,3,1,1
0,19,1.75,133.67,1,3,1,1
1,30,1.76,118.28,1,2,1,1
1,26,1.76,118.36,1,2,1,1
1,31,1.77,120.9,1,2,1,1
0,24,1.67,113.9,1,2,0,1
1,31,1.72,124.95,1,2,2,1
0,22,1.76,133.66,1,3,1,1
0,26,1.6,104.3,1,2,0,1
1,25,1.79,114.13,1,2,1,1
1,24,1.81,120.08,1,3,1,1
1,22,1.79,95.27,1,2,2,1
0,30,1.5,78,1,1,0,1
1,23,1.66,95.32,1,2,1,1
1,27,1.78,116.16,1,2,0,1
0,21,1.72,133.62,1,3,2,1
0,26,1.62,105.26,1,3,0,1
1,27,1.76,112.01,1,2,0,1
0,20,1.62,102.78,1,1,2,1
1,23,1.8,89.87,1,2,0,1
1,31,1.83,120.6,1,3,1,1
0,26,1.61,110.62,1,2,0,1
1,24,1.76,112.88,1,2,1,1
0,18,1.74,132.12,1,3,1,1
0,21,1.72,131.41,1,1,2,1
0,38,1.56,78.64,1,3,0,1
1,30,1.75,109,1,1,1,1
1,30,1.84,104.82,1,2,2,1
1,22,1.75,125,1,2,1,1
1,24,1.78,97.81,1,2,0,1
0,38,1.56,76.13,1,1,0,1
1,31,1.76,112.88,1,2,1,1
1,30,1.91,129.68,1,2,1,1
1,38,1.76,118.29,1,2,1,1
1,22,1.75,105,1,2,2,1
0,26,1.61,104.7,1,1,0,1
1,25,1.75,115,1,3,1,1
0,17,1.7,97.35,1,2,0,1
1,28,1.69,99.71,1,2,2,1
1,24,1.76,117.37,1,3,1,1
0,32,1.63,102,1,1,0,1
0,22,1.75,133.67,1,3,2,1
0,23,1.59,70,1,3,1,1
1,31,1.77,101.48,1,1,1,1
1,22,1.78,105.71,1,2,0,1
0,22,1.75,133.88,1,3,1,1
1,24,1.75,119.05,1,2,1,1
0,26,1.74,109.96,1,3,0,1
1,38,1.8,118.24,1,2,0,1
0,20,1.53,102,1,1,0,1
0,26,1.68,104.57,1,1,0,1
1,21,1.65,88,1,2,1,1
0,42,1.56,82,1,2,0,1
1,25,1.79,116.31,1,2,1,1
1,24,1.78,120.99,1,3,2,1
1,25,1.75,112.88,1,2,2,1
1,29,1.75,117.33,1,2,0,1
0,18,1.61,82,1,2,1,1
1,28,1.76,120.79,1,2,1,1
1,24,1.78,97.92,1,3,3,1
0,18,1.71,75,1,1,1,1
1,24,1.85,121.53,1,2,1,1
1,22,1.85,105,1,3,1,1
0,21,1.84,144.3,1,3,2,1
1,26,1.75,118.2,1,2,1,1
0,24,1.67,114.47,1,2,0,1
1,26,1.79,115.35,1,3,1,1
0,26,1.61,110.82,1,3,0,1
0,23,1.73,79.41,1,2,2,1
0,20,1.75,133.89,1,2,1,1
1,33,1.71,103.71,1,2,1,1
0,22,1.75,133.15,1,3,2,1
1,27,1.75,118.27,1,2,0,1
1,18,1.71,97.35,1,2,1,1
1,20,1.78,105,1,3,3,1
1,24,1.75,120.79,1,2,1,1
1,20,1.65,105,1,3,2,1
1,38,1.75,117.47,1,2,1,1
0,26,1.61,104.27,1,1,0,1
1,21,1.7,96.08,1,2,0,1
0,26,1.61,102.91,1,1,0,1
0,18,1.65,85,1,2,1,1
1,30,1.83,130,1,3,1,1
0,19,1.72,90,1,2,1,1
1,25,1.86,117.85,1,2,1,1
1,24,1.77,120.08,1,3,2,1
1,26,1.76,112.35,1,2,0,1
0,22,1.74,133.95,1,2,2,1
1,33,1.79,103.84,1,2,2,1
1,17,1.7,97.59,1,2,1,1
0,23,1.65,89.99,1,2,0,1
1,21,1.65,88.68,1,3,1,1
1,25,1.78,120.64,1,3,2,1
0,23,1.65,86.64,1,3,0,1
1,22,1.82,106.49,1,3,2,1
1,24,1.85,120.57,1,2,1,1
1,23,1.8,105.03,1,3,1,1
1,24,1.83,121,1,2,1,1
0,26,1.63,105.13,1,2,0,1
1,32,1.75,118.42,1,1,1,1
1,23,1.84,121.2,1,2,0,1
1,24,1.77,114.07,1,2,1,1
0,19,1.59,82.02,1,1,0,1
1,20,1.79,105.04,1,3,2,1
0,22,1.74,133.96,1,2,1,1
1,22,1.65,94.09,1,2,0,1
1,29,1.8,89.07,1,2,0,1
0,18,1.73,128.76,1,3,2,1
1,19,1.8,82,1,3,1,1
0,22,1.74,133.96,1,3,1,1
1,23,1.65,93.61,1,2,0,1
0,26,1.62,85,1,3,1,1
1,31,1.79,115.11,1,2,2,1
1,23,1.86,121.24,1,2,2,1
0,26,1.67,104.94,1,1,0,1
1,26,1.76,103.84,1,2,2,1
1,30,1.75,118.36,1,2,0,1
0,22,1.79,137.8,1,2,2,1
0,21,1.72,131.93,1,2,1,1
1,24,1.8,120.78,1,3,1,1
1,31,1.79,118.17,1,2,1,1
1,25,1.83,120.98,1,3,1,1
1,19,1.79,115.4,1,3,1,1
0,21,1.67,126.8,1,2,1,1
1,24,1.79,120.9,1,3,1,1
1,23,1.7,93.89,1,2,1,1
0,21,1.81,137.83,1,3,2,1
1,23,1.75,97.92,1,2,3,1
1,25,1.86,117.93,1,2,1,1
0,21,1.72,131.57,1,2,2,1
0,26,1.67,104.77,1,3,0,1
0,22,1.64,130.93,1,2,2,1
0,21,1.74,121.66,1,1,1,1
1,31,1.77,118.33,1,1,1,1
1,31,1.7,102.02,1,1,1,1
1,26,1.79,115.13,1,3,2,1
1,23,1.76,95.36,1,3,2,1
1,22,1.66,94.79,1,3,0,1
1,21,1.81,106.69,1,2,0,1
0,24,1.63,83.99,1,2,0,1
1,23,1.73,90.5,1,1,1,1
1,30,1.76,108.72,1,3,1,1
1,29,1.75,118.18,1,2,0,1
0,18,1.62,83,1,1,1,1
0,40,1.53,79.11,1,1,0,1
1,22,1.72,98.58,1,2,3,1
1,38,1.75,117.9,1,2,1,1
1,25,1.77,117.3,1,2,2,1
1,31,1.83,120.34,1,2,1,1
0,26,1.65,104.99,1,1,0,1
0,23,1.78,82,1,3,3,1
0,26,1.63,110.4,1,3,0,1
1,20,1.76,104.19,1,2,1,1
1,31,1.77,120.01,1,2,1,1
1,27,1.87,119.96,1,2,2,1
0,25,1.67,113.21,1,3,0,1
1,26,1.7,102.78,1,1,2,1
1,25,1.76,120.82,1,2,1,1
1,19,1.62,108.4,1,3,1,1
1,26,1.76,112.09,1,2,2,1
1,26,1.85,121.31,1,2,1,1
0,26,1.73,104.77,1,1,0,1
0,24,1.77,114.47,1,3,0,1
1,25,1.68,91.36,1,2,0,1
1,29,1.84,129.01,1,2,1,1
0,21,1.79,152.44,1,2,1,1
0,18,1.81,152.57,1,3,2,1
0,22,1.74,131.93,1,2,1,1
1,24,1.77,116.97,1,2,1,1
1,22,1.76,105,1,2,2,1
0,37,1.5,80,1,1,0,1
1,17,1.75,95.29,1,2,1,1
1,18,1.8,108.74,1,2,0,1
1,18,1.81,108.8,1,2,1,1
0,23,1.62,82.64,1,2,0,1
0,26,1.64,102,1,1,0,1
1,22,1.63,105.03,1,1,0,1
1,24,1.83,120.02,1,3,2,1
0,22,1.72,133.57,1,1,1,1
0,26,1.66,111.92,1,3,0,1
1,25,1.77,120.42,1,3,2,1
1,40,1.76,109.91,1,1,1,1
0,26,1.75,105.04,1,2,0,1
0,23,1.81,91.36,1,2,0,1
1,25,1.82,121,1,2,1,1
0,29,1.76,112.29,1,2,1,1
1,25,1.77,120.87,1,3,2,1
1,31,1.85,118.18,1,2,1,1
0,40,1.56,77.03,1,2,0,1
0,26,1.65,102.82,1,1,0,1
0,21,1.8,152.47,1,2,2,1
1,22,1.74,96.74,1,2,3,1
0,22,1.75,147.3,1,2,1,1
1,23,1.87,121.28,1,3,2,1
0,21,1.75,133.57,1,3,2,1
1,22,1.74,95,1,2,2,1
1,22,1.7,105.44,1,2,1,1
1,40,1.75,99.2,1,2,2,1
1,26,1.85,117.09,1,2,1,1
1,34,1.63,104.26,1,2,0,1
1,23,1.81,122.1,1,2,2,1
0,23,1.75,133.37,1,2,1,1
0,25,1.64,104.85,1,2,0,1
1,25,1.73,114.51,1,2,2,1
1,29,1.83,120.34,1,2,2,1
1,32,1.93,99.81,1,1,2,1
1,41,1.75,115,1,2,1,1
0,22,1.69,133.47,1,2,1,1
1,24,1.87,121.28,1,2,1,1
0,26,1.66,111.91,1,3,0,1
0,25,1.76,114.48,1,3,0,1
0,22,1.69,88,1,3,0,1
1,31,1.85,126.46,1,1,1,1
0,26,1.67,114.48,1,2,0,1
1,21,1.83,121.07,1,2,1,1
0,23,1.66,82.13,1,2,1,1
0,26,1.6,104.7,1,3,0,1
0,18,1.61,82.13,1,1,0,1
0,21,1.75,153.15,1,2,2,1
0,21,1.69,129.64,1,1,1,1
1,22,1.71,102.92,1,1,0,1
1,30,1.95,123.72,1,2,1,1
0,44,1.58,81.72,1,2,0,1
0,25,1.7,104.77,1,3,0,1
1,27,1.81,121.08,1,2,1,1
0,44,1.59,80,1,3,0,1
1,23,1.82,121,1,2,1,1
0,21,1.75,133.9,1,3,2,1
0,18,1.75,133.8,1,3,1,1
1,22,1.84,105.12,1,3,1,1
1,31,1.82,120.01,1,2,1,1
1,31,1.65,102.58,1,1,2,1
1,28,1.71,101.48,1,1,1,1
1,30,1.77,120.55,1,2,1,1
1,23,1.83,97.59,1,2,1,1
1,25,1.76,115.53,1,2,1,1
0,26,1.74,102,1,1,0,1
0,41,1.58,80,1,1,0,1
0,18,1.7,133.02,1,3,1,1
1,26,1.79,105.04,1,2,0,1
1,30,1.75,120,1,3,1,1
1,20,1.7,98,1,2,3,1
1,33,1.82,120.81,1,2,2,1
0,26,1.63,104.59,1,2,0,1
1,21,1.85,104.97,1,2,0,1
0,21,1.76,132.81,1,3,2,1
1,26,1.82,115.09,1,2,1,1
1,31,1.81,120.15,1,2,1,1
1,21,1.62,70,1,2,1,1
0,23,1.62,87.91,1,3,3,1
1,18,1.81,97.19,1,2,1,1
1,24,1.83,121.14,1,2,2,1
1,23,1.65,89.85,1,2,0,1
1,31,1.78,121,1,2,1,1
0,22,1.75,133.9,1,2,2,1
1,41,1.75,108.31,1,1,2,1
1,32,1.76,120.79,1,3,2,1
0,19,1.76,133.9,1,3,2,1
1,23,1.7,121.25,1,1,2,1
1,24,1.77,116.16,1,2,1,1
1,31,1.78,120.7,1,2,1,1
1,32,1.75,119.21,1,3,1,1
0,21,1.73,131.04,1,2,2,1
1,26,1.76,104.3,1,1,2,1
1,23,1.83,121.25,1,3,1,1
1,33,1.75,120,1,3,1,1
1,20,1.81,102.28,1,1,2,1
1,31,1.88,120.34,1,2,1,1
0,23,1.55,79,1,2,0,1
1,24,1.79,106.53,1,2,0,1
1,30,1.77,112.4,1,3,0,1
1,31,1.75,118.42,1,2,1,1
0,25,1.6,82,1,2,0,1
1,23,1.71,95.32,1,3,3,1
0,23,1.65,84.72,1,2,1,1
0,39,1.56,76.66,1,1,0,1
0,22,1.63,82,1,1,1,1
0,26,1.64,108.8,1,3,0,1
1,24,1.61,98.54,1,2,1,1
1,38,1.75,118.13,1,2,0,1
1,27,1.76,112,1,2,0,1
1,26,1.76,115.46,1,2,2,1
1,23,1.85,121.86,1,2,2,1
1,29,1.91,129.87,1,1,1,1
0,41,1.59,80,1,2,2,1
0,19,1.66,82,1,1,0,1
1,30,1.75,112.29,1,2,1,1
1,23,1.87,120.42,1,3,2,1
1,31,1.84,120,1,3,2,1
1,21,1.77,89.8,1,3,1,1
1,23,1.83,121.24,1,3,1,1
0,30,1.58,105,1,1,1,1
0,39,1.58,79,1,2,0,1
1,22,1.65,95,0,3,2,1
1,25,1.75,118.4,1,2,1,1
0,26,1.61,104.85,1,1,0,1
0,38,1.55,80,1,2,3,1
0,19,1.6,82,1,2,0,1
1,31,1.76,120.9,1,2,2,1
0,21,1.73,135.69,1,3,2,1
0,21,1.73,131.93,1,1,2,1
1,23,1.64,70,1,2,1,1
1,27,1.84,119.03,1,2,0,1
0,22,1.74,133.75,1,3,2,1
1,39,1.68,89.5,1,3,2,1
1,22,1.74,96.94,1,2,3,1
1,41,1.75,118,1,2,1,1
1,21,1.77,105.06,1,3,1,1
1,23,1.74,96.3,1,2,1,1
1,23,1.85,116.16,1,2,1,1
1,30,1.78,102.87,1,2,0,1
0,26,1.63,107.22,1,3,0,1
1,26,1.88,115.03,1,2,1,1
1,21,1.8,125,1,1,1,1
0,21,1.69,121.89,1,2,2,1
0,18,1.8,138.03,1,3,1,1
1,31,1.85,125,1,2,0,1
1,31,1.91,129.68,1,2,2,1
1,25,1.82,120.81,1,2,1,1
1,27,1.85,120.01,1,2,2,1
1,22,1.8,122,1,2,1,1
1,26,1.77,105.14,1,3,1,1
0,39,1.56,80,1,1,1,1
1,17,1.73,98.18,1,2,2,1
0,22,1.72,133.95,1,2,2,1
1,31,1.77,112.44,1,2,0,1
1,23,1.77,97.35,1,2,0,1
1,28,1.61,100.64,1,1,0,1
0,21,1.74,133.87,1,3,2,1
1,23,1.78,120.92,1,2,1,1
0,18,1.61,82.04,1,1,0,1
0,26,1.66,104.92,1,3,0,1
0,19,1.74,133.85,1,3,1,1
1,30,1.75,118.11,1,2,1,1
1,18,1.84,108.74,1,2,1,1
0,18,1.65,85,1,1,1,1
1,18,1.79,108.24,1,2,3,1
1,27,1.64,116.89,1,1,0,1
0,19,1.75,129.77,1,3,2,1
0,18,1.63,84,1,2,0,1
1,30,1.75,125,1,3,1,1
1,23,1.68,90.67,1,2,0,1
1,25,1.77,113.24,1,2,0,1
0,26,1.67,104.85,1,1,0,1
0,26,1.62,112,1,3,0,1
1,34,1.75,106.51,1,2,2,1
1,34,1.7,103.84,1,1,2,1
1,20,1.8,125,1,2,2,1
0,22,1.75,133.55,1,3,2,1
1,18,1.76,95,1,3,3,1
1,24,1.76,118.07,1,2,1,1
0,19,1.77,137.85,1,2,1,1
1,31,1.78,120.86,1,2,1,1
0,38,1.55,78,1,1,0,1
1,25,1.76,100.64,1,1,2,1
0,21,1.73,131.41,1,2,1,1
0,25,1.67,112.29,1,3,1,1
1,18,1.79,105,1,3,1,1
1,31,1.77,120.34,1,3,1,1
0,22,1.65,85,1,3,1,1
0,23,1.65,94.19,1,3,1,1
0,24,1.77,113.09,1,2,0,1
1,23,1.87,106.42,1,2,1,1
1,27,1.75,118.74,1,2,1,1
1,30,1.75,125,1,2,1,1
1,27,1.65,101.07,1,2,2,1
1,26,1.75,112.35,1,2,2,1
1,31,1.87,124.7,1,2,1,1
0,21,1.74,133.11,1,3,2,1
0,18,1.74,128.11,1,2,1,1
0,23,1.54,80,1,1,2,1
0,38,1.55,78,1,2,0,1
0,38,1.51,75.48,1,1,0,1
1,31,1.84,124.07,1,2,1,1
1,27,1.82,119.75,1,3,1,1
0,38,1.5,78,1,2,0,1
1,27,1.79,112.93,1,2,1,1
1,42,1.78,96.74,1,2,1,1
1,19,1.87,119.96,1,2,1,1
1,31,1.91,113.12,1,2,1,1
1,20,1.85,115,1,3,0,1
0,26,1.69,104.81,1,1,0,1
1,24,1.68,99.54,1,1,0,1
0,23,1.65,80,1,2,1,1
1,21,1.73,98.44,1,2,3,1
1,34,1.68,77.96,1,2,1,1
1,24,1.75,117.63,1,2,1,1
1,18,1.62,70,1,2,1,1
1,27,1.77,112.73,1,2,0,1
1,25,1.77,113.24,1,2,1,1
0,25,1.68,104.93,1,1,0,1
1,23,1.71,95,1,2,0,1
1,30,1.83,120.86,1,2,1,1
1,25,1.87,121.14,1,2,2,1
1,25,1.79,121,1,3,2,1
0,24,1.74,133.84,1,3,1,1
0,21,1.6,78,0,2,2,1
1,17,1.7,99,1,1,1,1
0,22,1.69,135.69,1,1,1,1
0,26,1.59,110.78,1,3,0,1
0,29,1.62,89,1,1,0,1
0,42,1.58,81.92,1,1,0,1
1,22,1.79,90,1,2,0,1
1,45,1.79,96.94,1,3,2,1
1,31,1.91,129.47,1,2,1,1
1,30,1.84,112.4,1,2,1,1
0,21,1.61,84.19,1,3,2,1
0,22,1.75,133.62,1,3,1,1
0,23,1.62,80,1,2,1,1
0,38,1.56,80,1,2,1,1
1,27,1.75,119.2,1,3,1,1
0,21,1.75,133.74,1,2,1,1
0,21,1.65,111.93,1,2,1,1
1,31,1.77,120,1,2,1,1
1,27,1.75,119.43,1,2,0,1
1,18,1.69,97,1,3,0,1
1,21,1.77,97.97,1,3,1,1
1,21,1.72,82,1,3,2,1
0,22,1.74,152.57,1,3,2,1
0,40,1.58,80,1,3,0,1
0,26,1.67,112.56,1,3,0,1
1,23,1.87,121.14,1,2,1,1
1,23,1.82,121.56,1,3,2,1
1,31,1.75,119.62,1,2,1,1
1,28,1.82,120.82,1,2,1,1
0,18,1.74,133.75,1,3,1,1
1,25,1.8,106,1,3,2,1
1,32,1.83,120.92,1,2,2,1
1,32,1.84,128.83,1,2,0,1
1,18,1.78,109,1,2,1,1
0,21,1.73,133.68,1,3,2,1
0,21,1.74,133.17,1,3,2,1
0,18,1.69,140.29,1,3,2,1
1,24,1.78,120.1,1,2,1,1
1,24,1.77,117.93,1,2,1,1
1,31,1.75,120.64,1,2,2,1
1,25,1.77,117.9,1,2,1,1
1,18,1.79,108.24,1,1,1,1
1,31,1.92,129.99,1,1,1,1
1,18,1.73,108.24,1,3,1,1
0,23,1.56,80,1,2,1,1
1,23,1.79,121.31,1,2,1,1
0,18,1.61,82.02,1,1,0,1
1,26,1.76,113.15,1,2,1,1
1,22,1.81,106.88,1,3,0,1
1,32,1.7,102.69,1,1,2,1
0,40,1.56,80,1,2,2,1
1,18,1.84,107.56,1,2,3,1
1,38,1.77,108,1,3,3,1
0,23,1.66,80,1,2,1,1
1,31,1.74,118.37,1,2,1,1
1,25,1.81,120.15,1,3,1,1
0,26,1.58,105.06,1,3,0,1
1,27,1.76,118.28,1,3,0,1
1,25,1.81,116.16,1,2,1,1
1,31,1.81,118.42,1,2,1,1
1,34,1.65,103.28,1,1,2,1
0,26,1.64,110.92,1,2,0,1
1,18,1.74,96,0,2,2,1
0,26,1.62,105.13,1,3,0,1
1,23,1.83,105.66,1,3,1,1
0,26,1.66,104.97,1,1,0,1
1,18,1.78,94,1,2,2,1
1,23,1.76,120.75,1,2,1,1
1,20,1.8,105.43,1,1,0,1
1,33,1.76,103,1,1,1,1
1,25,1.77,113.23,1,2,2,1
0,22,1.72,82,1,2,1,1
0,23,1.56,80,1,2,0,1
1,27,1.83,119.44,1,2,1,1
1,23,1.83,105.04,1,2,3,1
0,26,1.63,104.92,1,2,0,1
0,18,1.66,82.13,1,1,1,1
0,18,1.65,90,1,2,0,1
0,20,1.76,154.62,1,2,0,1
1,19,1.83,108.25,1,2,1,1
1,31,1.84,125.08,1,2,1,1
1,27,1.86,121.24,1,2,1,1
0,23,1.58,80,1,2,1,1
1,23,1.77,97.59,1,3,2,1
0,23,1.63,82.02,1,2,0,1
0,22,1.74,133.47,1,3,1,1
0,23,1.65,84,1,2,3,1
0,26,1.69,104.93,1,3,0,1
0,19,1.62,78,1,2,1,1
1,32,1.84,121.64,1,3,1,1
1,31,1.75,112.84,1,3,0,1
0,21,1.74,133.35,1,3,2,1
1,27,1.77,119.19,1,2,1,1
1,26,1.76,114.48,1,2,1,1
0,21,1.77,133.96,1,2,2,1
1,24,1.78,116.16,1,2,2,1
1,38,1.77,118.37,1,2,1,1
1,18,1.78,102.91,1,2,1,1
0,26,1.62,104.84,1,2,0,1
0,20,1.75,133.67,1,1,2,1
1,38,1.75,117.85,1,2,1,1
0,21,1.74,133.15,1,2,2,1
1,30,1.76,118.21,1,2,1,1
1,28,1.85,120.59,1,3,0,1
1,24,1.77,120.02,1,2,1,1
0,21,1.74,131.88,1,1,2,1
0,23,1.6,84,1,2,2,1
0,22,1.74,133.87,1,2,1,1
1,23,1.85,121.24,1,2,1,1
0,26,1.65,104.75,1,3,0,1
0,26,1.63,104.74,1,3,0,1
1,24,1.83,120.98,1,2,1,1
0,21,1.69,131.27,1,2,1,1
1,22,1.72,94.79,1,3,3,1
0,26,1.73,104.99,1,1,0,1
0,19,1.65,90,1,3,2,1
0,22,1.74,133.96,1,3,2,1
0,22,1.75,133.49,1,3,2,1
0,20,1.74,137.8,1,2,2,1
1,37,1.79,90,1,3,1,1
1,25,1.85,120.98,1,2,1,1
1,29,1.76,113.77,1,2,1,1
1,22,1.67,94,1,3,3,1
1,39,1.71,101.54,1,1,2,1
1,32,1.67,90,1,1,2,1
0,22,1.8,149.94,1,2,2,1
0,22,1.73,133.96,1,3,2,1
1,26,1.83,112.35,1,2,1,1
0,26,1.63,110.93,1,3,0,1
1,23,1.87,121.31,1,2,0,1
1,18,1.78,108.02,1,2,1,1
1,26,1.87,121.24,1,3,1,1
0,21,1.73,133.49,1,1,1,1
1,24,1.71,120.92,1,2,1,1
1,31,1.75,112.4,1,2,1,1
1,18,1.79,108.04,1,2,1,1
1,27,1.75,119.12,1,2,1,1
1,18,1.79,108.11,1,2,1,1
1,18,1.78,108.16,1,2,1,1
1,31,1.78,118.33,1,3,1,1
1,33,1.69,98.58,1,1,2,1
0,41,1.59,79.47,1,2,2,1
0,26,1.62,104.58,1,1,0,1
0,24,1.69,114.14,1,2,0,1
1,31,1.66,102.58,1,1,1,1
0,26,1.62,82,1,2,0,1
0,21,1.73,131.53,1,1,1,1
1,20,1.82,105,1,2,1,1
1,17,1.7,98,1,2,0,1
0,26,1.62,105.45,1,1,0,1
0,25,1.65,105.69,1,3,0,1
1,25,1.75,121,1,1,1,1
0,26,1.6,105.04,1,3,0,1
1,18,1.72,95,1,3,2,1
1,23,1.86,121.86,1,2,1,1
1,25,1.75,115.13,1,2,2,1
1,18,1.79,108.9,1,2,1,1
0,18,1.7,90.74,1,2,1,1
1,18,1.8,108,1,3,2,1
0,19,1.75,127.51,1,3,1,1
1,31,1.76,112.01,1,2,0,1
0,26,1.63,109.91,1,3,0,1
1,26,1.82,112.09,1,2,0,1
1,27,1.86,119.96,1,2,1,1
1,18,1.73,97.59,1,2,1,1
1,33,1.71,98.7,1,1,1,1
0,21,1.61,104.81,1,1,0,1
0,22,1.65,82,1,3,2,1
0,19,1.63,82.41,1,2,0,1
1,23,1.78,95.56,1,2,3,1
1,26,1.76,115.35,1,2,0,1
1,31,1.67,101.48,1,1,2,1
0,23,1.73,87.34,1,1,1,1
1,23,1.76,96.74,1,2,2,1
0,26,1.66,104.88,1,3,0,1
1,27,1.82,120.4,1,3,1,1
1,31,1.84,118.37,1,2,1,1
1,25,1.78,103.03,1,1,1,1
0,26,1.74,104.75,1,2,0,1
0,26,1.63,104.59,1,3,0,1
1,25,1.77,114.51,1,2,2,1
1,29,1.77,112.4,1,2,0,1
0,26,1.66,104.83,1,1,0,1
1,23,1.75,117.63,1,2,1,1
1,26,1.75,117.65,1,2,1,1
1,32,1.67,89.99,1,2,0,1
0,26,1.62,105.31,1,1,0,1
0,19,1.75,133.88,1,3,2,1
1,25,1.92,114.25,1,2,2,1
1,33,1.75,108,1,2,1,1
1,32,1.65,102,1,1,1,1
1,29,1.7,103.79,1,2,1,1
1,21,1.73,101.78,1,1,1,1
0,23,1.66,95,1,3,3,1
0,25,1.74,114.47,1,3,1,1
1,25,1.74,113.45,1,2,0,1
0,26,1.74,104.94,1,3,0,1
1,25,1.76,114.14,1,2,1,1
0,18,1.79,137.79,1,3,1,1
1,24,1.75,95.32,1,3,0,1
1,19,1.78,109,1,2,1,1
1,23,1.79,116.67,1,2,2,1
1,27,1.86,121.84,1,3,1,1
0,41,1.59,80.54,1,2,1,1
1,26,1.79,113.23,1,2,2,1
0,26,1.63,104.81,1,2,1,1
0,42,1.56,84.19,1,2,0,1
0,18,1.6,80,1,1,1,1
0,26,1.68,111.91,1,3,0,1
0,19,1.63,82,1,2,0,1
